"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"NOV","National Oilwel Varcol, Inc.","66.84","28516602895.2","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nov",
"NPK","National Presto Industries, Inc.","75.69","521206335.54","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/npk",
"NNN","National Retail Properties","34.23","3964334408.37","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nnn",
"NNN^D","National Retail Properties","26.6357","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnn^d",
"NRC","National Rural Utilities Cooperative Finance Corp","25.58","0","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/nrc",
"NRU","National Rural Utilities Cooperative Finance Corp","25.47","0","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/nru",
"SID","National Steel Company","4.99","7275270838.92","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sid",
"NSM","Nationstar Mortgage Holdings Inc.","37.15","3358710138.75","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nsm",
"NW^C","Natl Westminster Pfd","25.68","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nw^c",
"NGS","Natural Gas Services Group, Inc.","17.3","213334932.7","n/a","2002","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ngs",
"NGVC","Natural Grocers by Vitamin Cottage, Inc.","21","470440404","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ngvc",
"NRP","Natural Resource Partners LP","21.49","2278538195.64","n/a","2002","Energy","Coal Mining","http://www.nasdaq.com/symbol/nrp",
"NTZ","Natuzzi, S.p.A.","2.23","122322290.35","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz",
"NLS","Nautilus Group, Inc. (The)","5.76","178032499.2","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/nls",
"NCI","Navigant Consulting, Inc.","12.5","635255962.5","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/nci",
"NNA","Navios Maritime Acquisition Corporation","3.09","149051443.17","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nna",
"NNA/U","Navios Maritime Acquisition Corporation","3.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nna/u",
"NNA/WS","Navios Maritime Acquisition Corporation","0.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nna/ws",
"NM","Navios Maritime Holdings Inc.","3.63","371831837.19","n/a","1986","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nm",
"NMM","Navios Maritime Partners LP","13.43","801558309.09","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nmm",
"NAV","Navistar International Corporation","24.4","1952799075.6","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","8.5","0","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","15.7","323785574.5","n/a","1972","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ncs",
"NCR","NCR Corporation","26.95","4309305000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"NP","Neenah Paper, Inc.","28.25","448045000","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/np",
"NNI","Nelnet, Inc.","32.46","1536354651.84","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nni",
"NPTN","NeoPhotonics Corporation","5","151389155","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nptn",
"N","Netsuite Inc","67.8","4858026753.6","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/n",
"NSR","Neustar, Inc.","44.01","2917534861.44","n/a","2005","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/nsr",
"HYB","New America High Income Fund, Inc. (The)","10.43","242520174.82","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/hyb",
"GF","New Germany Fund, Inc. (The)","16.99","293450464.48","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/gf",
"IRL","New Ireland Fund, Inc. (The)","9.78","49659886.44","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/irl",
"NMFC","New Mountain Finance Corporation","14.84","355279023.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmfc",
"EDU","New Oriental Education & Technology Group, Inc.","15.88","2515064665.56","n/a","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/edu",
"NSLP","New Source Energy Partners L.P.","20","147000000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nslp",
"NWY","New York & Company, Inc.","4.22","265139886.54","n/a","2004","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/nwy",
"NYCB","New York Community Bancorp, Inc.","13.4","5884132986.8","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/nycb",
"NYCB^U","New York Community Bancorp, Inc.","46.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nycb^u",
"NYT","New York Times Company (The)","9.32","1383980184.96","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nyt",
"NCT","Newcastle Investment Corporation","10.83","2740267735.35","n/a","2002","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nct",
"NCT^B","Newcastle Investment Corporation","26.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^b",
"NCT^C","Newcastle Investment Corporation","25.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^c",
"NCT^D","Newcastle Investment Corporation","25.76","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^d",
"NWL","Newell Rubbermaid Inc.","22.77","6548652000","n/a","1972","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/nwl",
"NFX","Newfield Exploration Company","23.54","3183164462.06","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx",
"NJR","NewJersey Resources Corporation","44.29","1851768133.17","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/njr",
"NEU","NewMarket Corporation","243.78","3271010055.06","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","41.44","20381751843.04","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nem",
"NR","Newpark Resources, Inc.","8.6","747149965.8","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nr",
"NHF","NexPoint Credit Stategies Fund","7.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhf",
"NEE","NextEra Energy, Inc.","72.27","30585103184.79","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee",
"NEE^C","NextEra Energy, Inc.","26.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^c",
"NEE^F","NextEra Energy, Inc.","27.1199","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^f",
"NEE^G","NextEra Energy, Inc.","26.494","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^g",
"NEE^H","NextEra Energy, Inc.","26.59","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^h",
"NEE^I","NextEra Energy, Inc.","24.95","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^i",
"NEE^J","NextEra Energy, Inc.","24.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^j",
"NEE^O","NextEra Energy, Inc.","51.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^o",
"NGL","NGL ENERGY PARTNERS LP","24.17","1330704631.82","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ngl",
"NMK^B","Niagara Mohawk Holdings, Inc.","92.45","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","96.4","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^c",
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","14.78","8576838729.6","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj",
"NLSN","Nielsen Holdings N.V.","32.97","11964020236.35","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"NKE","Nike, Inc.","54.27","39074400000","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/nke",
"NTT","Nippon Telegraph and Telephone Corporation","23.56","56409791402.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntt",
"NKA","Niska Gas Storage Partners LLC","12.05","822978729.5","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/nka",
"NI","NiSource, Inc","27.15","8448756046.2","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni",
"NL","NL Industries, Inc.","12.93","629288670.12","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/nl",
"NED","Noah Education Holdings Ltd.","1.5","56447673","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ned",
"NOAH","Noah Holdings Ltd.","8.32","465297431.04","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah",
"NE","Noble Corporation","36.12","9146511128.16","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","108.79","19442390598.51","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl",
"NOK","Nokia Corporation","3.57","13369493105.64","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NMR","Nomura Holdings Inc ADR","5.8","21483624536.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr",
"NOR","Noranda Aluminum Holding Corporation","4.9","331790088.7","n/a","2010","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/nor",
"NAT","Nordic American Tankers Limited","8.98","492335243.98","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nat",
"NDZ","Nordion Inc.","6.8","420981886.8","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ndz",
"JWN","Nordstrom, Inc.","52.53","10510955995.38","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/jwn",
"NSC","Norfolk Souther Corporation","71.34","22437598121.16","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"NTL","Nortel Inversora SA","14.24","1936883504","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntl",
"NOA","North American Energy Partners, Inc.","4.3","155879325.8","n/a","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","23.57","216622206.3","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"NU","Northeast Utilities","41.18","12928181099.54","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nu",
"NTI","Northern Tier Energy LP","28.28","2599529047.36","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/nti",
"NOC","Northrop Grumman Corporation","65.06","15427450155.06","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NRF","Northstar Realty Finance Corp.","8.45","1382481338.55","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrf",
"NRF^A","Northstar Realty Finance Corp.","25.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^a",
"NRF^B","Northstar Realty Finance Corp.","24.76","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^b",
"NRF^C","Northstar Realty Finance Corp.","25.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^c",
"NWN","Northwest Natural Gas Company","45.23","1215529654.76","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
"NWE","NorthWestern Corporation","38.58","1436817463.26","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nwe",
"NVS","Novartis AG","66.75","161576396614.5","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","175.15","101587000000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvo",
"NQ","NQ Mobile Inc.","6.88","298067000.96","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nq",
"NRG","NRG Energy, Inc.","23.83","5440336693.15","n/a","1993","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"DCM","NTT DOCOMO, Inc","15.48","64191846348","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"NUS","Nu Skin Enterprises, Inc.","39.2","2300776889.6","n/a","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","43.85","13928444717","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","50.14","3905207950.92","n/a","1993","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/ns",
"NSH","Nustar GP Holdings, LLC","29.72","1265753906.84","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nsh",
"NSS","NuStar Logistics, L.P.","26.45","0","n/a","1988","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nss",
"NEA^C","Nuveen AMT-Free Municipal Income Fund","10.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nea^c",
"NUV","Nuveen AMT-Free Municipal Value Fund","10.47","2144654174.1","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","17.96","233594944","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nuw",
"NKR^C","Nuveen Arizona Dividend Advantage Municipal Fund 2","10.09","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nkr^c",
"NXE^C","Nuveen Arizona Dividend Advantage Municipal Fund 3","10.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxe^c",
"NAZ","Nuveen Arizona Premium Income Municipal Fund, Inc.","15.77","70567343.68","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/naz",
"NBB","Nuveen Build America Bond Fund","21.34","564698759.9","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbb",
"NBD","Nuveen Build America Bond Opportunity Fund","21.97","158299342.5","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbd",
"NAC","Nuveen California Dividend Advantage Municipal Fund","15.85","372536672.35","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nac",
"NVX^A","Nuveen California Dividend Advantage Municipal Fund 2","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvx^a",
"NVX^C","Nuveen California Dividend Advantage Municipal Fund 2","10.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvx^c",
"NZH^A","Nuveen California Dividend Advantage Municipal Fund 3","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzh^a",
"NZH^B","Nuveen California Dividend Advantage Municipal Fund 3","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzh^b",
"NZH^C","Nuveen California Dividend Advantage Municipal Fund 3","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzh^c",
"NQC","Nuveen California Investment Quality Municipal Fund, Inc.","16.2364","221375260.7456","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nqc",
"NCO","Nuveen California Municipal Market Opportunity Fund, Inc.","16.88","137756869.76","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nco",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.46","264426509.26","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NCP","Nuveen California Performance Plus Municipal Fund, Inc.","16.08","208949662.56","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ncp",
"NCU^C","Nuveen California Premium Income Municipal Fund","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncu^c",
"NUC","Nuveen California Quality Income Municipal Fund, Inc.","16.92","373858668.72","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuc",
"NVC","Nuveen California Select Quality Municipal Fund, Inc.","16.8","390583099.2","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nvc",
"NTC","Nuveen Connecticut Premium Income Municipal Fund","14.286","209846711.136","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"NTC^C","Nuveen Connecticut Premium Income Municipal Fund","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^c",
"NTC^D","Nuveen Connecticut Premium Income Municipal Fund","10.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^d",
"NTC^E","Nuveen Connecticut Premium Income Municipal Fund","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^e",
"NTC^F","Nuveen Connecticut Premium Income Municipal Fund","10.08","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^f",
"NTC^G","Nuveen Connecticut Premium Income Municipal Fund","10.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^g",
"JCE","Nuveen Core Equity Alpha Fund","14.72","235839217.92","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jce",
"JQC","Nuveen Credit Strategies Income Fund","10.33","1406746713.64","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jqc",
